token_id,contract_address,vehicle_info,scenario_type,training_conversation,value,risk_score,premium,verified
1001,0xc57be7f5f1512bc4e8985f8c037e993e25f9e0e2,2019 Mercedes SL,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Mercedes SL was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",21222,81.52220000000001,5,True
1002,0x53092a175652dc601ba1199c1be121919148d811,2014 Toyota Corolla,analysis,"User: ""Tell me about my Toyota Corolla""
Bot: I can see your 2014 Toyota Corolla (Token ID: 1002) valued at £3,996. It's located in Wandsworth (SW11 7RV) which is a low risk area. Based on its standard category and location, I calculate a risk score of 41/100. Would you like me to generate an insurance quote?",3996,40.8996,0,True
1002,0x53092a175652dc601ba1199c1be121919148d811,2014 Toyota Corolla,quote,"User: ""How much would it cost to insure my Toyota?""
Bot: For your 2014 Toyota Corolla worth £3,996, I recommend standard coverage. Given its location in Wandsworth and risk score of 41/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",3996,40.8996,0,True
1002,0x53092a175652dc601ba1199c1be121919148d811,2014 Toyota Corolla,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Toyota Corolla (VIN: 51304191...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",3996,40.8996,0,True
1002,0x53092a175652dc601ba1199c1be121919148d811,2014 Toyota Corolla,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Toyota Corolla was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",3996,40.8996,0,True
1003,0x92b457e4f8a487cf43c63db08158ff53128c3c67,2004 Audi R8,analysis,"User: ""Tell me about my Audi R8""
Bot: I can see your 2004 Audi R8 (Token ID: 1003) valued at £14,755. It's located in Croydon (CR0 9AE) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 67/100. Would you like me to generate an insurance quote?",14755,66.9755,3,True
1003,0x92b457e4f8a487cf43c63db08158ff53128c3c67,2004 Audi R8,quote,"User: ""How much would it cost to insure my Audi?""
Bot: For your 2004 Audi R8 worth £14,755, I recommend standard coverage. Given its location in Croydon and risk score of 67/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",14755,66.9755,3,True
1003,0x92b457e4f8a487cf43c63db08158ff53128c3c67,2004 Audi R8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Audi R8 (VIN: 40732639...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",14755,66.9755,3,True
1003,0x92b457e4f8a487cf43c63db08158ff53128c3c67,2004 Audi R8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Audi R8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",14755,66.9755,3,True
1004,0x793514401d32f41b4793ad026e9527251c494ca7,2009 Lamborghini Gallardo,analysis,"User: ""Tell me about my Lamborghini Gallardo""
Bot: I can see your 2009 Lamborghini Gallardo (Token ID: 1004) valued at £39,509. It's located in Enfield (EN1 7KL) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 92/100. Would you like me to generate an insurance quote?",39509,91.9509,10,True
1004,0x793514401d32f41b4793ad026e9527251c494ca7,2009 Lamborghini Gallardo,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2009 Lamborghini Gallardo worth £39,509, I recommend comprehensive coverage. Given its location in Enfield and risk score of 92/100, the estimated premium is £10/month. This covers theft, damage, and total loss. Shall I create a policy quote?",39509,91.9509,10,True
1004,0x793514401d32f41b4793ad026e9527251c494ca7,2009 Lamborghini Gallardo,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Gallardo (VIN: 23232421...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",39509,91.9509,10,True
1004,0x793514401d32f41b4793ad026e9527251c494ca7,2009 Lamborghini Gallardo,claim,"User: ""I need to file a claim for my Lamborghini""
Bot: I can help you file a claim for your 2009 Lamborghini Gallardo. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",39509,91.9509,10,True
1005,0xbcb48ddd1f1b9172d58772ef46b5485fe3c6a50b,2014 BMW X5,analysis,"User: ""Tell me about my BMW X5""
Bot: I can see your 2014 BMW X5 (Token ID: 1005) valued at £11,989. It's located in Chelsea (SW3 2IS) which is a high risk area. Based on its premium category and location, I calculate a risk score of 67/100. Would you like me to generate an insurance quote?",11989,66.6989,3,True
1005,0xbcb48ddd1f1b9172d58772ef46b5485fe3c6a50b,2014 BMW X5,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2014 BMW X5 worth £11,989, I recommend standard coverage. Given its location in Chelsea and risk score of 67/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",11989,66.6989,3,True
1005,0xbcb48ddd1f1b9172d58772ef46b5485fe3c6a50b,2014 BMW X5,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW X5 (VIN: 83868569...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",11989,66.6989,3,True
1005,0xbcb48ddd1f1b9172d58772ef46b5485fe3c6a50b,2014 BMW X5,claim,"User: ""I need to file a claim for my BMW""
Bot: I can help you file a claim for your 2014 BMW X5. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",11989,66.6989,3,True
1006,0x79351440dfaa69bb2535ef4fc6fc1f414bd8f3a3,2023 Lamborghini Aventador,analysis,"User: ""Tell me about my Lamborghini Aventador""
Bot: I can see your 2023 Lamborghini Aventador (Token ID: 1006) valued at £211,600. It's located in Southwark (SE1 4KR) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 86/100. Would you like me to generate an insurance quote?",211600,85.5,60,True
1006,0x79351440dfaa69bb2535ef4fc6fc1f414bd8f3a3,2023 Lamborghini Aventador,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2023 Lamborghini Aventador worth £211,600, I recommend comprehensive coverage. Given its location in Southwark and risk score of 86/100, the estimated premium is £60/month. This covers theft, damage, and total loss. Shall I create a policy quote?",211600,85.5,60,True
1006,0x79351440dfaa69bb2535ef4fc6fc1f414bd8f3a3,2023 Lamborghini Aventador,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Aventador (VIN: 10428688...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",211600,85.5,60,True
1006,0x79351440dfaa69bb2535ef4fc6fc1f414bd8f3a3,2023 Lamborghini Aventador,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Lamborghini Aventador was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",211600,85.5,60,True
1007,0xc57be7f5b387e3b1754b7e5c3c1527865e2d84ee,2023 Mercedes AMG GT,analysis,"User: ""Tell me about my Mercedes AMG GT""
Bot: I can see your 2023 Mercedes AMG GT (Token ID: 1007) valued at £76,176. It's located in Richmond (TW9 2TE) which is a low risk area. Based on its luxury category and location, I calculate a risk score of 79/100. Would you like me to generate an insurance quote?",76176,79.3,14,True
1007,0xc57be7f5b387e3b1754b7e5c3c1527865e2d84ee,2023 Mercedes AMG GT,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2023 Mercedes AMG GT worth £76,176, I recommend comprehensive coverage. Given its location in Richmond and risk score of 79/100, the estimated premium is £14/month. This covers theft, damage, and total loss. Shall I create a policy quote?",76176,79.3,14,True
1007,0xc57be7f5b387e3b1754b7e5c3c1527865e2d84ee,2023 Mercedes AMG GT,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes AMG GT (VIN: 69345580...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",76176,79.3,14,True
1007,0xc57be7f5b387e3b1754b7e5c3c1527865e2d84ee,2023 Mercedes AMG GT,claim,"User: ""I need to file a claim for my Mercedes""
Bot: I can help you file a claim for your 2023 Mercedes AMG GT. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",76176,79.3,14,True
1008,0x6c5b90cee29c0507e36a36544c1c8610a6685b8d,2009 Ferrari F8,analysis,"User: ""Tell me about my Ferrari F8""
Bot: I can see your 2009 Ferrari F8 (Token ID: 1008) valued at £57,946. It's located in Mayfair (W1 1TA) which is a high risk area. Based on its supercar category and location, I calculate a risk score of 95/100. Would you like me to generate an insurance quote?",57946,95.0,23,True
1008,0x6c5b90cee29c0507e36a36544c1c8610a6685b8d,2009 Ferrari F8,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2009 Ferrari F8 worth £57,946, I recommend comprehensive coverage. Given its location in Mayfair and risk score of 95/100, the estimated premium is £23/month. This covers theft, damage, and total loss. Shall I create a policy quote?",57946,95.0,23,True
1008,0x6c5b90cee29c0507e36a36544c1c8610a6685b8d,2009 Ferrari F8,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari F8 (VIN: 43580630...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",57946,95.0,23,True
1008,0x6c5b90cee29c0507e36a36544c1c8610a6685b8d,2009 Ferrari F8,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ferrari F8 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",57946,95.0,23,True
1009,0x793514404475ff92bfa9556a893b80c50d77f990,2024 Lamborghini Gallardo,analysis,"User: ""Tell me about my Lamborghini Gallardo""
Bot: I can see your 2024 Lamborghini Gallardo (Token ID: 1009) valued at £138,000. It's located in Croydon (CR0 7HL) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 85/100. Would you like me to generate an insurance quote?",138000,85.0,39,True
1009,0x793514404475ff92bfa9556a893b80c50d77f990,2024 Lamborghini Gallardo,quote,"User: ""How much would it cost to insure my Lamborghini?""
Bot: For your 2024 Lamborghini Gallardo worth £138,000, I recommend comprehensive coverage. Given its location in Croydon and risk score of 85/100, the estimated premium is £39/month. This covers theft, damage, and total loss. Shall I create a policy quote?",138000,85.0,39,True
1009,0x793514404475ff92bfa9556a893b80c50d77f990,2024 Lamborghini Gallardo,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Lamborghini Gallardo (VIN: 05720089...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",138000,85.0,39,True
1009,0x793514404475ff92bfa9556a893b80c50d77f990,2024 Lamborghini Gallardo,claim,"User: ""I need to file a claim for my Lamborghini""
Bot: I can help you file a claim for your 2024 Lamborghini Gallardo. I need to check your policy status first. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",138000,85.0,39,True
1010,0xfac8f46fa87af40d170dc1fffbcbd5d6d36fa7c9,2006 Jaguar F-Pace,analysis,"User: ""Tell me about my Jaguar F-Pace""
Bot: I can see your 2006 Jaguar F-Pace (Token ID: 1010) valued at £7,178. It's located in Croydon (CR0 8YS) which is a medium risk area. Based on its luxury category and location, I calculate a risk score of 79/100. Would you like me to generate an insurance quote?",7178,78.81779999999999,1,True
1010,0xfac8f46fa87af40d170dc1fffbcbd5d6d36fa7c9,2006 Jaguar F-Pace,quote,"User: ""How much would it cost to insure my Jaguar?""
Bot: For your 2006 Jaguar F-Pace worth £7,178, I recommend standard coverage. Given its location in Croydon and risk score of 79/100, the estimated premium is £1/month. This covers theft, damage, and total loss. Shall I create a policy quote?",7178,78.81779999999999,1,True
1010,0xfac8f46fa87af40d170dc1fffbcbd5d6d36fa7c9,2006 Jaguar F-Pace,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Jaguar F-Pace (VIN: 54032581...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",7178,78.81779999999999,1,True
1010,0xfac8f46fa87af40d170dc1fffbcbd5d6d36fa7c9,2006 Jaguar F-Pace,claim,"User: ""I need to file a claim for my Jaguar""
Bot: I can help you file a claim for your 2006 Jaguar F-Pace. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",7178,78.81779999999999,1,True
1011,0xbcb48ddd5eacd29728b431f599fdc35a768db5ce,2017 BMW M3,analysis,"User: ""Tell me about my BMW M3""
Bot: I can see your 2017 BMW M3 (Token ID: 1011) valued at £12,830. It's located in Croydon (CR0 3EM) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 60/100. Would you like me to generate an insurance quote?",12830,60.283,2,True
1011,0xbcb48ddd5eacd29728b431f599fdc35a768db5ce,2017 BMW M3,quote,"User: ""How much would it cost to insure my BMW?""
Bot: For your 2017 BMW M3 worth £12,830, I recommend standard coverage. Given its location in Croydon and risk score of 60/100, the estimated premium is £2/month. This covers theft, damage, and total loss. Shall I create a policy quote?",12830,60.283,2,True
1011,0xbcb48ddd5eacd29728b431f599fdc35a768db5ce,2017 BMW M3,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your BMW M3 (VIN: 25377996...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",12830,60.283,2,True
1011,0xbcb48ddd5eacd29728b431f599fdc35a768db5ce,2017 BMW M3,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the BMW M3 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",12830,60.283,2,True
1012,0x53092a174d45490b37dc0fcaeb4bfb8c9b3cb40c,2023 Toyota Camry,analysis,"User: ""Tell me about my Toyota Camry""
Bot: I can see your 2023 Toyota Camry (Token ID: 1012) valued at £12,696. It's located in Croydon (CR0 9EU) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 42/100. Would you like me to generate an insurance quote?",12696,42.2696,1,True
1012,0x53092a174d45490b37dc0fcaeb4bfb8c9b3cb40c,2023 Toyota Camry,quote,"User: ""How much would it cost to insure my Toyota?""
Bot: For your 2023 Toyota Camry worth £12,696, I recommend standard coverage. Given its location in Croydon and risk score of 42/100, the estimated premium is £1/month. This covers theft, damage, and total loss. Shall I create a policy quote?",12696,42.2696,1,True
1012,0x53092a174d45490b37dc0fcaeb4bfb8c9b3cb40c,2023 Toyota Camry,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Toyota Camry (VIN: 51337433...). ✅ Ownership verified, ⚠️ VIN needs verification, ✅ DVLA verified. You can proceed with insurance!",12696,42.2696,1,True
1012,0x53092a174d45490b37dc0fcaeb4bfb8c9b3cb40c,2023 Toyota Camry,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Toyota Camry was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",12696,42.2696,1,True
1013,0xc57be7f510ab7dbb65d2437e4d6f18c63452828f,2000 Mercedes G-Class,analysis,"User: ""Tell me about my Mercedes G-Class""
Bot: I can see your 2000 Mercedes G-Class (Token ID: 1013) valued at £9,949. It's located in Chelsea (SW3 6CL) which is a high risk area. Based on its luxury category and location, I calculate a risk score of 83/100. Would you like me to generate an insurance quote?",9949,83.4949,3,True
1013,0xc57be7f510ab7dbb65d2437e4d6f18c63452828f,2000 Mercedes G-Class,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2000 Mercedes G-Class worth £9,949, I recommend standard coverage. Given its location in Chelsea and risk score of 83/100, the estimated premium is £3/month. This covers theft, damage, and total loss. Shall I create a policy quote?",9949,83.4949,3,True
1013,0xc57be7f510ab7dbb65d2437e4d6f18c63452828f,2000 Mercedes G-Class,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes G-Class (VIN: 39941786...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",9949,83.4949,3,True
1013,0xc57be7f510ab7dbb65d2437e4d6f18c63452828f,2000 Mercedes G-Class,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Mercedes G-Class was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",9949,83.4949,3,True
1014,0xbada04e28f08e1ba3aa22ab1b7220997323124c1,2000 Volkswagen Golf,analysis,"User: ""Tell me about my Volkswagen Golf""
Bot: I can see your 2000 Volkswagen Golf (Token ID: 1014) valued at £1,492. It's located in Westminster (SW1 9UI) which is a very high risk area. Based on its standard category and location, I calculate a risk score of 63/100. Would you like me to generate an insurance quote?",1492,62.6492,0,True
1014,0xbada04e28f08e1ba3aa22ab1b7220997323124c1,2000 Volkswagen Golf,quote,"User: ""How much would it cost to insure my Volkswagen?""
Bot: For your 2000 Volkswagen Golf worth £1,492, I recommend standard coverage. Given its location in Westminster and risk score of 63/100, the estimated premium is £0/month. This covers theft, damage, and total loss. Shall I create a policy quote?",1492,62.6492,0,True
1014,0xbada04e28f08e1ba3aa22ab1b7220997323124c1,2000 Volkswagen Golf,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Volkswagen Golf (VIN: 29431553...). ✅ Ownership verified, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. You can proceed with insurance!",1492,62.6492,0,True
1014,0xbada04e28f08e1ba3aa22ab1b7220997323124c1,2000 Volkswagen Golf,claim,"User: ""I need to file a claim for my Volkswagen""
Bot: I can help you file a claim for your 2000 Volkswagen Golf. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",1492,62.6492,0,True
1015,0x92b457e4dde9888c9b07dce4430866da4b1673a4,2021 Audi RS6,analysis,"User: ""Tell me about my Audi RS6""
Bot: I can see your 2021 Audi RS6 (Token ID: 1015) valued at £28,655. It's located in Enfield (EN1 2YH) which is a medium risk area. Based on its premium category and location, I calculate a risk score of 60/100. Would you like me to generate an insurance quote?",28655,59.8655,5,False
1015,0x92b457e4dde9888c9b07dce4430866da4b1673a4,2021 Audi RS6,quote,"User: ""How much would it cost to insure my Audi?""
Bot: For your 2021 Audi RS6 worth £28,655, I recommend standard coverage. Given its location in Enfield and risk score of 60/100, the estimated premium is £5/month. This covers theft, damage, and total loss. Shall I create a policy quote?",28655,59.8655,5,False
1015,0x92b457e4dde9888c9b07dce4430866da4b1673a4,2021 Audi RS6,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Audi RS6 (VIN: 44526757...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",28655,59.8655,5,False
1015,0x92b457e4dde9888c9b07dce4430866da4b1673a4,2021 Audi RS6,claim,"User: ""I need to file a claim for my Audi""
Bot: I can help you file a claim for your 2021 Audi RS6. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",28655,59.8655,5,False
1016,0xe6971472b3e2c9c9b36aefd6b072bb09c942177a,2015 Aston Martin DBS,analysis,"User: ""Tell me about my Aston Martin DBS""
Bot: I can see your 2015 Aston Martin DBS (Token ID: 1016) valued at £36,923. It's located in Westminster (SW1 3VW) which is a very high risk area. Based on its luxury category and location, I calculate a risk score of 93/100. Would you like me to generate an insurance quote?",36923,92.6923,15,False
1016,0xe6971472b3e2c9c9b36aefd6b072bb09c942177a,2015 Aston Martin DBS,quote,"User: ""How much would it cost to insure my Aston Martin?""
Bot: For your 2015 Aston Martin DBS worth £36,923, I recommend comprehensive coverage. Given its location in Westminster and risk score of 93/100, the estimated premium is £15/month. This covers theft, damage, and total loss. Shall I create a policy quote?",36923,92.6923,15,False
1016,0xe6971472b3e2c9c9b36aefd6b072bb09c942177a,2015 Aston Martin DBS,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Aston Martin DBS (VIN: 50078624...). ⚠️ Ownership needs verification, ✅ VIN verified, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",36923,92.6923,15,False
1016,0xe6971472b3e2c9c9b36aefd6b072bb09c942177a,2015 Aston Martin DBS,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Aston Martin DBS was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",36923,92.6923,15,False
1017,0x891b24e4e6aaf0bc8bc5627891e1941d5877ad08,2004 McLaren 570S,analysis,"User: ""Tell me about my McLaren 570S""
Bot: I can see your 2004 McLaren 570S (Token ID: 1017) valued at £31,247. It's located in Wandsworth (SW11 5IM) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 89/100. Would you like me to generate an insurance quote?",31247,88.6247,7,True
1017,0x891b24e4e6aaf0bc8bc5627891e1941d5877ad08,2004 McLaren 570S,quote,"User: ""How much would it cost to insure my McLaren?""
Bot: For your 2004 McLaren 570S worth £31,247, I recommend comprehensive coverage. Given its location in Wandsworth and risk score of 89/100, the estimated premium is £7/month. This covers theft, damage, and total loss. Shall I create a policy quote?",31247,88.6247,7,True
1017,0x891b24e4e6aaf0bc8bc5627891e1941d5877ad08,2004 McLaren 570S,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your McLaren 570S (VIN: 25860487...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",31247,88.6247,7,True
1017,0x891b24e4e6aaf0bc8bc5627891e1941d5877ad08,2004 McLaren 570S,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the McLaren 570S was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",31247,88.6247,7,True
1018,0x53092a174bd7ba2732d7915cbefd1246180cfec6,2021 Toyota Camry,analysis,"User: ""Tell me about my Toyota Camry""
Bot: I can see your 2021 Toyota Camry (Token ID: 1018) valued at £10,745. It's located in Southwark (SE1 3NI) which is a medium risk area. Based on its standard category and location, I calculate a risk score of 43/100. Would you like me to generate an insurance quote?",10745,43.0745,1,True
1018,0x53092a174bd7ba2732d7915cbefd1246180cfec6,2021 Toyota Camry,quote,"User: ""How much would it cost to insure my Toyota?""
Bot: For your 2021 Toyota Camry worth £10,745, I recommend standard coverage. Given its location in Southwark and risk score of 43/100, the estimated premium is £1/month. This covers theft, damage, and total loss. Shall I create a policy quote?",10745,43.0745,1,True
1018,0x53092a174bd7ba2732d7915cbefd1246180cfec6,2021 Toyota Camry,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Toyota Camry (VIN: 45984826...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",10745,43.0745,1,True
1018,0x53092a174bd7ba2732d7915cbefd1246180cfec6,2021 Toyota Camry,claim,"User: ""I need to file a claim for my Toyota""
Bot: I can help you file a claim for your 2021 Toyota Camry. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",10745,43.0745,1,True
1019,0x6c5b90cede19ef387833cd8387a953d6a38c4eb4,2018 Ferrari F40,analysis,"User: ""Tell me about my Ferrari F40""
Bot: I can see your 2018 Ferrari F40 (Token ID: 1019) valued at £111,569. It's located in Southwark (SE1 3WR) which is a medium risk area. Based on its supercar category and location, I calculate a risk score of 88/100. Would you like me to generate an insurance quote?",111569,88.0,32,False
1019,0x6c5b90cede19ef387833cd8387a953d6a38c4eb4,2018 Ferrari F40,quote,"User: ""How much would it cost to insure my Ferrari?""
Bot: For your 2018 Ferrari F40 worth £111,569, I recommend comprehensive coverage. Given its location in Southwark and risk score of 88/100, the estimated premium is £32/month. This covers theft, damage, and total loss. Shall I create a policy quote?",111569,88.0,32,False
1019,0x6c5b90cede19ef387833cd8387a953d6a38c4eb4,2018 Ferrari F40,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Ferrari F40 (VIN: 40068157...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",111569,88.0,32,False
1019,0x6c5b90cede19ef387833cd8387a953d6a38c4eb4,2018 Ferrari F40,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Ferrari F40 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",111569,88.0,32,False
1020,0xc57be7f5d84d87aebd7febb77449228f43e35269,2017 Mercedes AMG GT,analysis,"User: ""Tell me about my Mercedes AMG GT""
Bot: I can see your 2017 Mercedes AMG GT (Token ID: 1020) valued at £46,189. It's located in Croydon (CR0 6FO) which is a medium risk area. Based on its luxury category and location, I calculate a risk score of 84/100. Would you like me to generate an insurance quote?",46189,83.7,12,True
1020,0xc57be7f5d84d87aebd7febb77449228f43e35269,2017 Mercedes AMG GT,quote,"User: ""How much would it cost to insure my Mercedes?""
Bot: For your 2017 Mercedes AMG GT worth £46,189, I recommend comprehensive coverage. Given its location in Croydon and risk score of 84/100, the estimated premium is £12/month. This covers theft, damage, and total loss. Shall I create a policy quote?",46189,83.7,12,True
1020,0xc57be7f5d84d87aebd7febb77449228f43e35269,2017 Mercedes AMG GT,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Mercedes AMG GT (VIN: 53679349...). ✅ Ownership verified, ✅ VIN verified, ✅ DVLA verified. You can proceed with insurance!",46189,83.7,12,True
1020,0xc57be7f5d84d87aebd7febb77449228f43e35269,2017 Mercedes AMG GT,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the Mercedes AMG GT was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",46189,83.7,12,True
1021,0xe69714723381e6c5cabfbdba6bfc2857a342cc2a,1976 Aston Martin Vantage,analysis,"User: ""Tell me about my Aston Martin Vantage""
Bot: I can see your 1976 Aston Martin Vantage (Token ID: 1021) valued at £70,245. It's located in Croydon (CR0 4BK) which is a medium risk area. Based on its luxury category and location, I calculate a risk score of 80/100. Would you like me to generate an insurance quote?",70245,79.6,18,True
1021,0xe69714723381e6c5cabfbdba6bfc2857a342cc2a,1976 Aston Martin Vantage,quote,"User: ""How much would it cost to insure my Aston Martin?""
Bot: For your 1976 Aston Martin Vantage worth £70,245, I recommend comprehensive coverage. Given its location in Croydon and risk score of 80/100, the estimated premium is £18/month. This covers theft, damage, and total loss. Shall I create a policy quote?",70245,79.6,18,True
1021,0xe69714723381e6c5cabfbdba6bfc2857a342cc2a,1976 Aston Martin Vantage,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your Aston Martin Vantage (VIN: 60249010...). ✅ Ownership verified, ✅ VIN verified, ⚠️ DVLA verification pending. You can proceed with insurance!",70245,79.6,18,True
1021,0xe69714723381e6c5cabfbdba6bfc2857a342cc2a,1976 Aston Martin Vantage,claim,"User: ""I need to file a claim for my Aston Martin""
Bot: I can help you file a claim for your 1976 Aston Martin Vantage. I see you have an active policy. What type of claim is this? (theft/damage/accident). Please have your police report number and photos ready.",70245,79.6,18,True
1022,0x891b24e4517a24df7b5f528c283fa0fa069fb515,2007 McLaren P1,analysis,"User: ""Tell me about my McLaren P1""
Bot: I can see your 2007 McLaren P1 (Token ID: 1022) valued at £178,349. It's located in Wandsworth (SW11 5SW) which is a low risk area. Based on its supercar category and location, I calculate a risk score of 88/100. Would you like me to generate an insurance quote?",178349,88.5,42,False
1022,0x891b24e4517a24df7b5f528c283fa0fa069fb515,2007 McLaren P1,quote,"User: ""How much would it cost to insure my McLaren?""
Bot: For your 2007 McLaren P1 worth £178,349, I recommend comprehensive coverage. Given its location in Wandsworth and risk score of 88/100, the estimated premium is £42/month. This covers theft, damage, and total loss. Shall I create a policy quote?",178349,88.5,42,False
1022,0x891b24e4517a24df7b5f528c283fa0fa069fb515,2007 McLaren P1,verification,"User: ""Is my vehicle ownership verified?""
Bot: Let me check your McLaren P1 (VIN: 75294834...). ⚠️ Ownership needs verification, ⚠️ VIN needs verification, ⚠️ DVLA verification pending. Please upload your V5C document for verification.",178349,88.5,42,False
1022,0x891b24e4517a24df7b5f528c283fa0fa069fb515,2007 McLaren P1,claim,"User: ""What's the status of my claim?""
Bot: Your previous claim for the McLaren P1 was processed. You have 1 claim on record. This may affect future premiums. Would you like to file a new claim?",178349,88.5,42,False
